timestamp_utc,agent_name,mean_score,std_score,runs,max_steps,scaling_factor,arena_size,wall_obstacles
2026-03-29T08:51:03.186888+00:00,agent_initial_classifier_nowall_generic,-1748.200000,1442.555358,10,2000,5,500,1,0,2
2026-03-29T08:56:38.107230+00:00,agent_initial_classifier_nowall_generic,-1748.200000,1442.555358,10,2000,5,500,1,1,2
2026-03-29T09:07:39.487657+00:00,agent_initial_classifier_nowall_generic,-12513.500000,31719.132445,10,2000,5,500,1,1,2
2026-03-29T10:45:32.256478+00:00,probe_switch_exactboost_nowall,-1086.500000,1593.281033,10,2000,5,500,1,0,2
2026-03-29T10:50:45.973537+00:00,probe_switch_exactboost_nowall,-578.800000,1808.337457,10,2000,5,500,0,0,2
2026-03-29T11:03:52.262505+00:00,probe_switch_exactboost_nowall,-578.800000,1808.337457,10,2000,5,500,0,0,2
2026-03-29T11:04:24.968349+00:00,probe_switch_exactboost_nowall,-1086.500000,1593.281033,10,2000,5,500,1,0,2
2026-03-29T13:24:08.338203+00:00,nowall_probe_replay,1245.000000,412.359309,10,2000,5,500,0,0,2
2026-03-29T13:34:48.637712+00:00,probe_switch_exactboost_probe_nowall_nowall,-400.900000,1953.875812,10,2000,5,500,0,0,2
2026-03-29T13:36:03.140601+00:00,probe_switch_exactboost_probe_nowall_nowall,-1980.700000,6.900000,10,2000,5,500,1,0,2
2026-03-29T17:34:10.216957+00:00,probe_switch_exactboost_probe_nowall_nowall,1167.000000,410.813096,10,2000,5,500,0,0,2
2026-03-29T17:36:01.252440+00:00,probe_switch_exactboost_probe_nowall_nowall,-1980.700000,6.900000,10,2000,5,500,1,0,2
